conversationId,topic,topic_prob
1800866476758557023,729,0.6623985462518676
1801661578552688920,-1,0.0
1801772225252499531,319,0.86130720356822
1802217371345588694,1185,0.8936448752879357
1802663556610973771,-1,0.0
1802811953074610608,680,0.6001175238867869
1802971383795691698,569,1.0
1803999531547398566,-1,0.0
1804098871074918847,-1,0.0
1804130018391363675,825,0.928959004029378
1804842397903241624,-1,0.0
1805271639489118707,-1,0.0
1805744081508716645,-1,0.0
1807036801829278183,-1,0.0
1808254743602487630,-1,0.0
1808472730729128179,472,0.7321725547805857
1808858035961376931,1202,0.8410533721803147
1809032383863177366,166,1.0
1809242547333505024,1222,0.679260929929407
1809351077227352093,188,0.265986881435497
1809404204861288517,1231,1.0
1809707188883014045,1184,0.3419571887916812
1809729131677991061,99,1.0
1809807698801864751,1202,1.0
1810675377217450495,622,1.0
1811399787951853765,1202,1.0
1812274146983759890,-1,0.0
1812357631341641746,501,0.5982201404185321
1812585106369835422,1093,0.9762226988109642
1812871486056566856,276,1.0
1813250813604634707,-1,0.0
1813804465989771609,-1,0.0
1813836849271427581,-1,0.0
1813935868132069655,-1,0.0
1814271363336527908,927,0.6797867830224691
1814283824391499970,454,1.0
1814293179799158793,-1,0.0
1814329092981792987,-1,0.0
1814800531778646197,-1,0.0
1814889354705449186,-1,0.0
1815008831501414589,-1,0.0
1815088707197657555,-1,0.0
1815502352666993087,-1,0.0
1815649876077691278,271,0.2726377305439189
1815676621581365380,1079,1.0
1816159128869388643,-1,0.0
1816188683512660384,-1,0.0
1816277172551598535,-1,0.0
1816389282984075589,-1,0.0
1816722931667308704,-1,0.0
1816979584786563332,-1,0.0
1817554752298754332,-1,0.0
1817845748215713980,937,0.9893055366388922
1817954140707749920,-1,0.0
1818409429697450414,-1,0.0
1818615153224466826,385,0.48247900135307603
1819446288402076092,-1,0.0
1820010540124815820,428,0.8473173866582584
1820853271231148467,57,1.0
1820868705523527906,-1,0.0
1820909997670420761,-1,0.0
1821098217104179576,-1,0.0
1821201907014324308,797,0.4337556263781643
1821222214047273159,-1,0.0
1821746502030479397,1222,0.7204479886397815
1821913490975568111,-1,0.0
1822031682230251957,-1,0.0
1822113038557966370,1237,1.0
1822327643003318399,1202,0.8189672410691019
1822663262120325465,-1,0.0
1823422037794148626,-1,0.0
1823533392866029693,-1,0.0
1823865507617136750,-1,0.0
1824155269263192251,-1,0.0
1824190276317090242,466,0.6769612693978828
1824295746532937822,617,0.5744177517387711
1824491313045311505,600,1.0
1824529511490232365,967,0.6761418508853625
1824755077904519257,-1,0.0
1825087408217735453,-1,0.0
1825090212688449890,448,0.4109447630551948
1825243150493086072,-1,0.0
1825836338152669584,-1,0.0
1826388881127911874,-1,0.0
1826582176147939426,1231,0.7314684213013436
1827342358192455817,-1,0.0
1827420772370944083,-1,0.0
1827876687280832789,-1,0.0
1827961015578792433,1202,0.9308977236364713
1828063634872021275,1179,0.9171907717329125
1828192468720034199,-1,0.0
1829173037083820039,-1,0.0
1829185699184292285,-1,0.0
1829455207580709284,-1,0.0
1829544987203338531,691,0.6509705263568143
1829698490894561283,-1,0.0
1829833465774448961,1094,1.0
1830562212055851296,-1,0.0
1830590130215932375,225,1.0
1830781004174499896,-1,0.0
1830963459489689648,1243,0.8586090799119404
1831659733188800882,491,0.47091179618313705
1831972319398637637,1202,0.9660206601774101
1832087126357516587,1230,1.0
1832132428007157864,-1,0.0
1832456350397313197,-1,0.0
1832485956382822817,-1,0.0
1833168117863678178,996,0.8102970752457158
1833472489118437484,-1,0.0
1833975566284063151,-1,0.0
1834258526744748488,1058,1.0
1834327399909007727,-1,0.0
1834511657894056318,742,0.9479351922995602
1834542071249539081,57,1.0
1834729060175335508,944,0.5223575834296538
1834781006059950164,1202,1.0
1834960259191836820,-1,0.0
1835005460459491504,-1,0.0
1835417163454464468,1179,0.7484796145874766
1835439991633457307,-1,0.0
1835447323842986181,-1,0.0
1836042891837292651,33,0.26751918975291694
1836095870468595842,-1,0.0
1836649129730281866,-1,0.0
1836711667092083140,-1,0.0
1836779877644587068,-1,0.0
1836901458127495619,-1,0.0
1836966498620895739,-1,0.0
1837420357852008792,1202,1.0
1837649324425032097,1202,1.0
1837800303938220038,395,0.9370442353465211
1838720165770596627,-1,0.0
1838806208565633047,-1,0.0
1838902272593440974,1202,1.0
1838935330981892519,-1,0.0
1839384691746693249,-1,0.0
1839649235005829417,-1,0.0
1839946625977839862,-1,0.0
1840964520967053652,-1,0.0
1841527516940677483,1033,0.9041210259658895
1841568963848777843,-1,0.0
1841679855051522158,-1,0.0
1841726635294290299,-1,0.0
1842942092999544909,-1,0.0
1843537163398307959,428,0.8826133363295993
1843621434981237131,-1,0.0
1843960632053493794,-1,0.0
1844124907157733805,-1,0.0
1844169604920451229,-1,0.0
1845205514566893816,-1,0.0
1845483091806289960,974,1.0
1845538759418241419,-1,0.0
1845693122896146706,-1,0.0
1845697340612526376,1202,1.0
1845703346491179263,-1,0.0
1845926344112152670,95,0.38136813537256153
1846609626676318499,-1,0.0
1846771383042199904,-1,0.0
1846900142936338930,-1,0.0
1846914049709052150,-1,0.0
1847273857184370945,-1,0.0
1847465915513757733,-1,0.0
1847670654172012712,366,0.6774173000761812
1847756879331500180,-1,0.0
1848160942426669205,908,0.7677650886359638
1848389300980945316,-1,0.0
1848466307928453222,-1,0.0
1848636641382178969,1081,1.0
1848807039926968724,-1,0.0
1849566469966922090,1185,0.527837453489237
1849660153668436221,1202,1.0
1849783416947871957,-1,0.0
1849932349817094562,1231,0.7629133803072233
1850115699617702043,1105,1.0
1850306873301586182,-1,0.0
1850644429939397009,1237,1.0
1850724900551393352,95,0.6700369105255958
1850731340234428701,1185,0.8268024758501713
1850989926080299222,226,1.0
1851023004496789695,153,0.29120346266110547
1851276823344152860,1202,1.0
1851410861824622670,-1,0.0
1851509437208621262,1184,0.27999774531799676
1851978224130998764,1198,1.0
1852660838059905068,1202,1.0
1852796217383690641,-1,0.0
1852855326758039644,600,1.0
1852894493424378004,1052,1.0
1853172216348934154,-1,0.0
1853368582802899029,1198,1.0
1853473288061850080,-1,0.0
1853544855810846834,433,0.26154247925010804
1853782167190745390,-1,0.0
1853796262815965543,-1,0.0
1854051897059000795,-1,0.0
1854064735622189189,1202,1.0
1854248663557550149,871,1.0
1854356420629553506,-1,0.0
1854423793873158158,-1,0.0
1854502141609517497,1202,0.9108438710511654
1854830471013601416,-1,0.0
1855050719633592385,-1,0.0
1855128276722667755,1140,0.9318707570035387
1855456225795702859,590,0.9747591557913827
1855726580594598118,-1,0.0
1856056667580051751,1204,0.5280848060258002
1856145665690083751,-1,0.0
1856482311480717346,-1,0.0
1856517080322810038,1202,1.0
1856521076953530709,-1,0.0
1856731027290333319,1202,1.0
1856787492688859421,-1,0.0
1857023909620523258,428,1.0
1857119807285416266,-1,0.0
1857135274641547349,-1,0.0
1857450260173332783,-1,0.0
1857496048538702007,-1,0.0
1857740061455929725,-1,0.0
1857834601265119657,-1,0.0
1857960003086225908,-1,0.0
1858160620085838093,-1,0.0
1858800846646948155,600,1.0
1859027720426189142,1186,0.9644886261149255
1859352942282932254,33,0.7154623622506066
1859549938239275328,-1,0.0
1859563084269941164,-1,0.0
1859664770812744000,159,1.0
1859737673889726464,-1,0.0
1859946672836710664,967,0.5005690177456888
1859979453688119558,-1,0.0
1860036004587155462,24,1.0
1860103468716900650,-1,0.0
1860429035903365144,-1,0.0
1860474186071703910,1231,0.7797489537698268
1860497039580180911,56,0.6816036906496862
1860907817890152597,1113,0.8637878829873813
1861055994081730943,-1,0.0
1861111894100320572,-1,0.0
1861241371081752617,-1,0.0
1861581773429236152,1202,1.0
1861878015900172419,-1,0.0
1862238576366276746,-1,0.0
1862563206255829453,57,1.0
1862752959748067805,1055,0.8059600355648039
1863077586240184678,845,1.0
1863961450861179323,542,1.0
1863971437138133207,-1,0.0
1864146088749420863,600,1.0
1864181811066048935,1247,0.7162001722311355
1864339767951020408,-1,0.0
1864427557959160297,-1,0.0
1864856687850504268,-1,0.0
1865002188407238949,-1,0.0
1865117521566662879,-1,0.0
1865291219141599364,-1,0.0
1865527863597789237,902,1.0
1865586662396268720,-1,0.0
1865600996539507077,991,0.841586050419531
1865808543548391662,-1,0.0
1866087252394479771,1140,0.9325935746314847
1866198827004543077,-1,0.0
1866428658124202192,282,0.654328357078654
1866467004791832653,-1,0.0
1866593549333987830,-1,0.0
1866692468281929894,1202,1.0
1866904217086275993,-1,0.0
1867030788946137162,-1,0.0
1867133930542907760,-1,0.0
1867518156375261218,1095,0.4163227189143932
1867630817955975271,1195,1.0
1867769004607386076,1202,1.0
1867829588836921683,420,1.0
1868007863316304073,-1,0.0
1868211697552605491,-1,0.0
1868219152772841595,-1,0.0
1868403348891934807,455,1.0
1868423353117159765,-1,0.0
1868598395226763675,-1,0.0
1868609973724524748,1184,0.2545058276135009
1868948248058380595,-1,0.0
1868982000423780764,1071,0.9614606244622117
1869154947302056206,502,1.0
1869283020902993973,-1,0.0
1869336263888867722,-1,0.0
1869468611313807632,1184,0.2899304547643659
1869591607781347478,-1,0.0
1869886583668912135,-1,0.0
1869928805873168803,1134,0.7849012148147174
1869982979638112359,-1,0.0
1870016185020072311,-1,0.0
1870033541322469561,928,0.6933887298684088
1870109102392656278,-1,0.0
1870324031393759285,-1,0.0
1870820943096086704,-1,0.0
1871238950003634254,903,1.0
1871411142335283580,177,1.0
1871516504459801055,1237,0.9117770533483499
1871611620922929543,-1,0.0
1871694804205359446,-1,0.0
1871896757648711870,-1,0.0
1871903723976552848,-1,0.0
1872028244276552029,973,0.976696660448211
1872096151119487403,-1,0.0
1872361631855817091,-1,0.0
1872371678078214175,-1,0.0
1872384527001124947,996,0.9217269332015039
1872516420468383797,-1,0.0
1872684258206286102,87,1.0
1872761028003660000,1202,0.8492172254996252
1872806766536474836,-1,0.0
1872881967965900856,-1,0.0
1873004288475316246,-1,0.0
1873098360812638445,1185,0.8201147294923107
1873125499746296139,1064,0.6272078778080875
1873375608081985994,1087,0.5628577999805564
1873712696497184899,652,0.992517021151001
1873759946120253716,159,1.0
1873782961130410313,-1,0.0
1873806546997506055,-1,0.0
1873895222587060383,-1,0.0
1874008700090040613,-1,0.0
1874043340674764896,-1,0.0
1874068407810969672,-1,0.0
1874085384973672581,-1,0.0
1874131918549373029,433,0.6963723141332627
1874136083929456703,-1,0.0
1874138505645003077,1202,1.0
1874218358037479748,-1,0.0
1874365832609849391,-1,0.0
1874383227454214271,-1,0.0
1874447441191428234,652,1.0
1874471679977554127,-1,0.0
1874542359108804855,-1,0.0
1874696892669702633,420,1.0
1874764735843045735,116,0.16924567685498385
1874834246914687449,276,1.0
1874877919644061868,348,0.8295230989991204
1875088609260498998,188,0.8739983057115303
1875091786861056164,1183,0.9478782636033016
1875281737431052781,-1,0.0
1875432723218927757,-1,0.0
1875612510755155998,335,0.9430036654750552
1875723605344186562,-1,0.0
1875869687994810715,-1,0.0
1876093083244208538,1018,0.656394229959461
1876117801485942939,45,0.44381337022596695
1876259761316139258,-1,0.0
1876366258540859460,-1,0.0
1876398095271092646,751,0.7651342550511637
1876500260542915017,1231,0.6745929256749205
1876604193273680200,1213,1.0
1876652554056057199,967,0.6597368424411848
1876726765453738022,238,0.6313671258323519
1876823386631831850,-1,0.0
1876887643859960150,937,0.9120286073251754
1876936357504860661,-1,0.0
1877019442434982384,-1,0.0
1877043896959606835,276,0.8045081597231212
1877072698544894103,411,0.7818960228689075
1877102878046773535,1113,0.9226083580742725
1877127052375028196,1202,1.0
1877423147793686869,585,0.4316876973967007
1877435764520239454,-1,0.0
1877503114002997566,-1,0.0
1877537145352569055,-1,0.0
1877545575098261801,1048,0.8970304075077438
1877609920004022402,-1,0.0
1877776813444809183,-1,0.0
1877864466664030711,-1,0.0
1877908589869760568,-1,0.0
1878043289846509601,466,0.6872254938386615
1878139834402803964,233,0.5128010850703119
1878164813332836824,-1,0.0
1878191312513474806,276,0.7939117578588597
1878360270684262887,-1,0.0
1878537049189310970,426,0.8010310820885197
1878694321689694383,1181,0.6930383468560405
1878758877183033849,-1,0.0
1878787180547682792,-1,0.0
1878969190335590889,-1,0.0
1879016613216944253,997,1.0
1879148882585899198,33,0.9197221328989278
1879204455062884627,122,1.0
1879260388086472870,-1,0.0
1879492008680767817,1202,1.0
