conversationId,topic,topic_prob
1801772225252499531,-1,0.0
1802217371345588694,-1,0.0
1802663556610973771,-1,0.0
1802811953074610608,-1,0.0
1802971383795691698,-1,0.0
1803999531547398566,68,1.0
1804098871074918847,9,0.9914502452065918
1804130018391363675,-1,0.0
1804842397903241624,-1,0.0
1805271639489118707,-1,0.0
1805744081508716645,164,0.5611121271569399
1807036801829278183,-1,0.0
1808254743602487630,-1,0.0
1808472730729128179,25,0.2797110580605578
1808858035961376931,86,1.0
1809032383863177366,-1,0.0
1809242547333505024,-1,0.0
1809351077227352093,681,0.8363174033407841
1809404204861288517,-1,0.0
1809707188883014045,155,0.6936644210546615
1809729131677991061,-1,0.0
1809807698801864751,5,0.7117684109771024
1810675377217450495,-1,0.0
1811399787951853765,5,1.0
1812274146983759890,33,1.0
1812357631341641746,-1,0.0
1812585106369835422,-1,0.0
1812871486056566856,993,1.0
1813250813604634707,-1,0.0
1813804465989771609,-1,0.0
1813836849271427581,-1,0.0
1813935868132069655,-1,0.0
1814271363336527908,-1,0.0
1814283824391499970,-1,0.0
1814293179799158793,-1,0.0
1814329092981792987,-1,0.0
1814800531778646197,-1,0.0
1814889354705449186,2,0.8809531637792173
1815008831501414589,34,1.0
1815088707197657555,-1,0.0
1815502352666993087,-1,0.0
1815649876077691278,-1,0.0
1815676621581365380,-1,0.0
1816159128869388643,-1,0.0
1816188683512660384,-1,0.0
1816277172551598535,-1,0.0
1816389282984075589,-1,0.0
1816722931667308704,-1,0.0
1816979584786563332,135,0.6064600385265603
1817554752298754332,446,1.0
1817845748215713980,490,0.48120739070223734
1817954140707749920,-1,0.0
1818409429697450414,-1,0.0
1818615153224466826,4,1.0
1819446288402076092,-1,0.0
1820010540124815820,-1,0.0
1820853271231148467,-1,0.0
1820868705523527906,-1,0.0
1820909997670420761,-1,0.0
1821098217104179576,-1,0.0
1821201907014324308,71,1.0
1821222214047273159,-1,0.0
1821746502030479397,-1,0.0
1821913490975568111,-1,0.0
1822031682230251957,214,0.7186385127738366
1822113038557966370,-1,0.0
1822327643003318399,5,1.0
1822663262120325465,-1,0.0
1823422037794148626,-1,0.0
1823533392866029693,-1,0.0
1823865507617136750,-1,0.0
1824155269263192251,6,0.17146908617382112
1824190276317090242,-1,0.0
1824295746532937822,9,1.0
1824491313045311505,52,0.467775255737304
1824529511490232365,6,0.2824383523883705
1824755077904519257,85,0.9875202453219065
1825087408217735453,-1,0.0
1825090212688449890,-1,0.0
1825243150493086072,0,1.0
1825836338152669584,-1,0.0
1826388881127911874,-1,0.0
1826582176147939426,24,1.0
1827342358192455817,1,0.9399657796786007
1827420772370944083,-1,0.0
1827876687280832789,86,0.6757830454042119
1827961015578792433,5,0.48683384168555593
1828063634872021275,-1,0.0
1828192468720034199,-1,0.0
1829173037083820039,9,1.0
1829185699184292285,-1,0.0
1829455207580709284,504,0.9331054958580525
1829544987203338531,-1,0.0
1829698490894561283,-1,0.0
1829833465774448961,-1,0.0
1830562212055851296,-1,0.0
1830590130215932375,-1,0.0
1830781004174499896,-1,0.0
1830963459489689648,-1,0.0
1831659733188800882,-1,0.0
1831972319398637637,-1,0.0
1832087126357516587,-1,0.0
1832132428007157864,-1,0.0
1832456350397313197,-1,0.0
1832485956382822817,-1,0.0
1833168117863678178,-1,0.0
1833472489118437484,62,0.9056780923755664
1833975566284063151,-1,0.0
1834258526744748488,7,1.0
1834327399909007727,-1,0.0
1834511657894056318,28,1.0
1834542071249539081,-1,0.0
1834729060175335508,-1,0.0
1834781006059950164,86,0.9802375960522539
1834960259191836820,-1,0.0
1835005460459491504,-1,0.0
1835417163454464468,-1,0.0
1835439991633457307,102,0.5759109990806393
1835447323842986181,207,0.8226026153716489
1836042891837292651,-1,0.0
1836095870468595842,256,0.3274193607441344
1836649129730281866,140,0.33262324763560513
1836711667092083140,-1,0.0
1836779877644587068,4,0.9114671477301892
1836901458127495619,-1,0.0
1836966498620895739,-1,0.0
1837420357852008792,5,1.0
1837649324425032097,5,0.31489416167273493
1837800303938220038,-1,0.0
1838720165770596627,303,0.9802885287647941
1838806208565633047,-1,0.0
1838902272593440974,86,1.0
1838935330981892519,60,1.0
1839384691746693249,-1,0.0
1839649235005829417,-1,0.0
1839946625977839862,961,0.9416245482770085
1840964520967053652,-1,0.0
1841527516940677483,11,0.8400614310107989
1841568963848777843,-1,0.0
1841679855051522158,215,0.9792369805431806
1841726635294290299,-1,0.0
1842942092999544909,-1,0.0
1843537163398307959,-1,0.0
1843621434981237131,441,1.0
1843960632053493794,-1,0.0
1844124907157733805,9,1.0
1844169604920451229,6,0.1976425630469551
1845205514566893816,-1,0.0
1845483091806289960,-1,0.0
1845538759418241419,-1,0.0
1845693122896146706,231,0.282728006658582
1845697340612526376,86,1.0
1845703346491179263,-1,0.0
1845926344112152670,195,0.15150868223544214
1846609626676318499,-1,0.0
1846771383042199904,-1,0.0
1846900142936338930,5,1.0
1846914049709052150,-1,0.0
1847273857184370945,-1,0.0
1847465915513757733,-1,0.0
1847670654172012712,42,1.0
1847756879331500180,-1,0.0
1848160942426669205,-1,0.0
1848389300980945316,-1,0.0
1848466307928453222,-1,0.0
1848636641382178969,-1,0.0
1848807039926968724,-1,0.0
1849566469966922090,14,1.0
1849660153668436221,86,0.9289806195395629
1849783416947871957,264,1.0
1849932349817094562,24,1.0
1850115699617702043,570,0.8587478670994454
1850306873301586182,-1,0.0
1850644429939397009,348,1.0
1850724900551393352,195,0.4875983030549077
1850731340234428701,-1,0.0
1850989926080299222,64,0.48272261723873233
1851023004496789695,-1,0.0
1851276823344152860,5,0.616774534622778
1851410861824622670,-1,0.0
1851509437208621262,155,0.6380003282747827
1851978224130998764,429,0.9867766824713674
1852660838059905068,5,1.0
1852796217383690641,-1,0.0
1852855326758039644,-1,0.0
1852894493424378004,79,1.0
1853172216348934154,-1,0.0
1853368582802899029,429,0.8314301393622772
1853473288061850080,-1,0.0
1853544855810846834,-1,0.0
1853782167190745390,-1,0.0
1853796262815965543,277,0.8789318162760167
1854051897059000795,-1,0.0
1854064735622189189,5,0.8807263455062264
1854248663557550149,35,1.0
1854356420629553506,-1,0.0
1854423793873158158,-1,0.0
1854502141609517497,655,0.9708272878274721
1854830471013601416,417,0.9929961697848103
1855050719633592385,186,0.8791971436897166
1855128276722667755,57,1.0
1855456225795702859,-1,0.0
1855726580594598118,-1,0.0
1856056667580051751,5,0.307830603106118
1856145665690083751,-1,0.0
1856482311480717346,-1,0.0
1856517080322810038,-1,0.0
1856521076953530709,-1,0.0
1856731027290333319,5,0.43841114109538254
1856787492688859421,26,0.46970831326521284
1857023909620523258,-1,0.0
1857119807285416266,95,0.8810356480495911
1857135274641547349,-1,0.0
1857450260173332783,-1,0.0
1857496048538702007,-1,0.0
1857740061455929725,-1,0.0
1857834601265119657,85,0.9875202453219065
1857960003086225908,13,0.3923764002257101
1858160620085838093,-1,0.0
1858800846646948155,-1,0.0
1859027720426189142,-1,0.0
1859352942282932254,222,0.916962345004654
1859549938239275328,-1,0.0
1859563084269941164,25,0.4825633084071711
1859664770812744000,-1,0.0
1859737673889726464,-1,0.0
1859946672836710664,-1,0.0
1859979453688119558,62,0.9097439209372017
1860036004587155462,-1,0.0
1860103468716900650,28,1.0
1860429035903365144,1,1.0
1860474186071703910,60,1.0
1860497039580180911,-1,0.0
1860907817890152597,-1,0.0
1861055994081730943,-1,0.0
1861111894100320572,2,0.9739276233802501
1861241371081752617,-1,0.0
1861581773429236152,5,0.8150085621505526
1861878015900172419,-1,0.0
1862238576366276746,429,0.9242615469946421
1862563206255829453,20,0.5953089309073005
1862752959748067805,-1,0.0
1863077586240184678,26,0.7676984887126365
1863961450861179323,823,1.0
1863971437138133207,-1,0.0
1864146088749420863,52,0.18773643354695133
1864181811066048935,258,0.7426614373044245
1864339767951020408,165,1.0
1864427557959160297,-1,0.0
1864856687850504268,-1,0.0
1865002188407238949,-1,0.0
1865117521566662879,352,0.30686448398383387
1865291219141599364,-1,0.0
1865527863597789237,658,0.8117710099289289
1865586662396268720,-1,0.0
1865600996539507077,-1,0.0
1865808543548391662,24,0.8869428339386917
1866087252394479771,-1,0.0
1866198827004543077,-1,0.0
1866428658124202192,94,0.9887570954497599
1866467004791832653,-1,0.0
1866593549333987830,450,0.6936285691280035
1866692468281929894,5,0.8324951066559604
1866904217086275993,-1,0.0
1867030788946137162,-1,0.0
1867133930542907760,-1,0.0
1867518156375261218,36,0.28123654661151987
1867630817955975271,-1,0.0
1867769004607386076,5,1.0
1867829588836921683,-1,0.0
1868007863316304073,-1,0.0
1868211697552605491,-1,0.0
1868219152772841595,53,0.6745868265069094
1868403348891934807,1,1.0
1868423353117159765,-1,0.0
1868598395226763675,77,0.8369156954765344
1868609973724524748,155,0.9241581255566115
1868948248058380595,2,0.886289565515061
1868982000423780764,169,1.0
1869154947302056206,-1,0.0
1869283020902993973,-1,0.0
1869336263888867722,68,0.8894173028315202
1869468611313807632,155,1.0
1869591607781347478,-1,0.0
1869886583668912135,-1,0.0
1869928805873168803,186,0.8748786733956855
1869982979638112359,363,0.7956026632850384
1870016185020072311,11,0.7635179965596343
1870033541322469561,28,0.9146567989217124
1870109102392656278,36,0.34592486589200677
1870324031393759285,-1,0.0
1870820943096086704,371,0.5312424088232689
1871238950003634254,-1,0.0
1871411142335283580,-1,0.0
1871516504459801055,-1,0.0
1871611620922929543,-1,0.0
1871694804205359446,-1,0.0
1871896757648711870,-1,0.0
1871903723976552848,2,1.0
1872028244276552029,16,0.7558843047242818
1872096151119487403,91,0.4206891123389932
1872361631855817091,-1,0.0
1872371678078214175,-1,0.0
1872384527001124947,-1,0.0
1872516420468383797,-1,0.0
1872684258206286102,-1,0.0
1872761028003660000,86,0.9270841625457447
1872806766536474836,-1,0.0
1872881967965900856,-1,0.0
1873004288475316246,-1,0.0
1873098360812638445,-1,0.0
1873125499746296139,83,1.0
1873375608081985994,43,0.6617817756227674
1873712696497184899,-1,0.0
1873759946120253716,-1,0.0
1873782961130410313,1,0.9053615126966974
1873806546997506055,-1,0.0
1873895222587060383,-1,0.0
1874008700090040613,-1,0.0
1874043340674764896,-1,0.0
1874068407810969672,3,1.0
1874085384973672581,-1,0.0
1874131918549373029,161,0.973346328539441
1874136083929456703,-1,0.0
1874138505645003077,5,1.0
1874218358037479748,3,1.0
1874365832609849391,-1,0.0
1874383227454214271,-1,0.0
1874447441191428234,207,1.0
1874471679977554127,-1,0.0
1874542359108804855,-1,0.0
1874696892669702633,-1,0.0
1874764735843045735,-1,0.0
1874834246914687449,-1,0.0
1874877919644061868,38,1.0
1875088609260498998,-1,0.0
1875091786861056164,14,1.0
1875281737431052781,60,0.9633233807631997
1875432723218927757,68,1.0
1875612510755155998,-1,0.0
1875723605344186562,-1,0.0
1875869687994810715,-1,0.0
1876093083244208538,390,0.7255209346786083
1876117801485942939,926,1.0
1876259761316139258,-1,0.0
1876366258540859460,-1,0.0
1876398095271092646,-1,0.0
1876500260542915017,-1,0.0
1876604193273680200,897,1.0
1876652554056057199,6,0.5131370567359582
1876726765453738022,-1,0.0
1876823386631831850,-1,0.0
1876887643859960150,-1,0.0
1876936357504860661,-1,0.0
1877019442434982384,925,0.9238727866587759
1877043896959606835,-1,0.0
1877072698544894103,4,0.8571225312369902
1877102878046773535,-1,0.0
1877127052375028196,5,0.9167578974606913
1877423147793686869,477,1.0
1877435764520239454,8,1.0
1877503114002997566,142,0.31504383398883395
1877537145352569055,9,1.0
1877545575098261801,-1,0.0
1877609920004022402,142,0.31879098796677247
1877776813444809183,-1,0.0
1877864466664030711,-1,0.0
1877908589869760568,2,1.0
1878043289846509601,-1,0.0
1878139834402803964,59,0.18391193876410328
1878164813332836824,-1,0.0
1878191312513474806,993,1.0
1878360270684262887,4,1.0
1878537049189310970,-1,0.0
1878694321689694383,11,0.7362756792723533
1878758877183033849,9,1.0
1878787180547682792,898,0.7818458181311781
1878969190335590889,18,1.0
1879016613216944253,-1,0.0
1879148882585899198,0,1.0
1879204455062884627,3,0.7517259607005128
1879260388086472870,-1,0.0
1879492008680767817,5,0.79435091379336
1879498807026626964,-1,0.0
1879949820741251432,-1,0.0
1880150413795578175,-1,0.0
1880239992808603991,-1,0.0
1880308228967518663,51,0.8560423080594428
1880562005909901772,-1,0.0
1880586075732643951,88,0.887519180266717
